号码,省份,手机品牌,通信品牌,手机操作系统,月消费（元）,月流量（MB）
166817784183,上海,诺基亚,神州行,Symbian 3,49,1381.5
166724692831,澳门,诺基亚,神州行,S60,171.6,30.4
166712560637,云南,诺基亚,神州行,Android,70.4,1070.5
166437489177,新疆,诺基亚,神州行,S60,20.1,853
166450184621,台湾,诺基亚,动感地带,S60,281.8,1587.8
166544898641,澳门,诺基亚,神州行,S60,274.6,1185.3
166712956615,吉林,诺基亚,动感地带,S40,163,1629.4
166816969598,河南,诺基亚,动感地带,S60,163.6,1676.5
166417129950,澳门,诺基亚,神州行,S60,221.4,689.9
166751533946,新疆,诺基亚,神州行,S60,35.1,976.5
166423334961,河北,诺基亚,神州行,S40,213.6,1328.4
166538691892,内蒙古,诺基亚,神州行,S60,165.3,1743.9
166528757663,贵州,诺基亚,神州行,S60,166.9,11.2
166437503184,湖北,诺基亚,神州行,S40,163.3,934.6
166818409740,安徽,诺基亚,神州行,S40,216.5,1596.4
166686756925,内蒙古,诺基亚,神州行,S60,28.3,1717
166532601177,贵州,诺基亚,神州行,S40,61.5,1511.9
166728245676,江苏,诺基亚,神州行,S60,131,288.5
166818523992,辽宁,诺基亚,动感地带,Android,62.2,448.8
166812955199,内蒙古,诺基亚,动感地带,S60,6.5,473.6
166724595864,澳门,诺基亚,神州行,S60,239.9,1187.1
166414385113,江西,诺基亚,神州行,S60,66.7,64.6
166712128358,福建,诺基亚,神州行,S40,181.1,1164.3
166818399880,福建,诺基亚,动感地带,S60,150.7,1335.5
166433793367,福建,诺基亚,神州行,S60,157.6,1513.7
166713291372,广东,诺基亚,神州行,S40,125.2,1571
166642510144,四川,诺基亚,神州行,S40,160.8,783.5
166999877723,四川,诺基亚,动感地带,S60,88.7,624
166817743889,云南,诺基亚,神州行,S40,199.9,1021.6
166015307973,台湾,诺基亚,神州行,S60,271,17.8
166689118262,海南,诺基亚,神州行,S60,244,1139.6
166662944625,四川,诺基亚,神州行,S60,84.2,1262.8
166622759492,浙江,诺基亚,神州行,Symbian 3,194.7,1561.5
166818471691,河南,诺基亚,动感地带,S40,155.4,1086.5
166917845147,宁夏,诺基亚,神州行,S60,197.1,1793.3
166920837268,新疆,诺基亚,动感地带,S60,83.8,1157
166532648576,澳门,诺基亚,神州行,S40,38.4,348.2
166533099399,重庆,诺基亚,神州行,S60,210.8,918.3
166817806793,宁夏,诺基亚,神州行,S40,71.2,1336.5
166999860297,台湾,诺基亚,动感地带,S40,39.9,298.1
166717304944,贵州,诺基亚,神州行,S60,23,1914
166412749214,上海,诺基亚,神州行,S60,16.6,991.4
166917070784,浙江,诺基亚,神州行,S60,139.6,1264.8
166414494127,湖南,诺基亚,神州行,S60,87.5,1431.6
166017178292,内蒙古,诺基亚,神州行,S60,36,1480.5
166717509375,福建,诺基亚,神州行,S40,72,1408.7
166428739048,湖南,诺基亚,神州行,S60,53.3,14.2
166712177313,安徽,诺基亚,神州行,S60,126.9,556.1
166816969141,云南,诺基亚,动感地带,S60,155.1,1692.4
166712244609,辽宁,诺基亚,神州行,S60,4.6,1870.1
166818340854,台湾,诺基亚,动感地带,S60,13.5,1686.5
166751556675,北京,诺基亚,动感地带,S60,195.6,1987.8
166999839611,香港,诺基亚,动感地带,S60,34.7,1389
166925689352,海南,诺基亚,动感地带,Android,158.3,1127.9
166790833437,江苏,诺基亚,动感地带,S60,70.5,1714.8
166713483845,江苏,诺基亚,动感地带,S60,225.2,131.5
166538451932,广西,诺基亚,神州行,S60,229.2,997.6
166751560532,河南,诺基亚,动感地带,S60,278.7,1611.3
166014999581,广西,诺基亚,动感地带,Symbian 3,184,1009.8
166818528178,新疆,诺基亚,动感地带,S60,59.7,576.7
166790528317,河北,诺基亚,动感地带,S60,95.6,643.6
166751612944,天津,诺基亚,动感地带,S60,54.5,1651.6
166650493234,河北,诺基亚,神州行,S60,24,1793.5
166790523175,上海,诺基亚,动感地带,S40,146.5,97.9
166480568486,西藏,诺基亚,动感地带,Android,104.2,1394.8
166816978670,青海,诺基亚,动感地带,S60,92.5,228.3
166818421221,浙江,诺基亚,动感地带,S60,46.9,743.9
166450830426,吉林,诺基亚,动感地带,S60,101.5,541.2
166763298871,海南,诺基亚,动感地带,S40,206.2,239.5
166917132147,广西,诺基亚,神州行,S40,130.8,1026.8
166816960616,上海,诺基亚,神州行,S40,26.8,1000
166713101142,新疆,诺基亚,动感地带,S40,260.7,744.7
166818528940,宁夏,诺基亚,动感地带,Android,177,652.5
166999873363,重庆,诺基亚,动感地带,S40,69.9,817.1
166544970771,广东,诺基亚,神州行,Symbian 3,13.8,1986.3
166925683224,辽宁,诺基亚,动感地带,S60,204.4,1709.5
166728505323,上海,诺基亚,动感地带,S60,35,192.3
166816970452,江西,诺基亚,动感地带,S60,47.3,1022.1
166713051410,河南,诺基亚,动感地带,S60,9.6,727.6
166999848036,吉林,诺基亚,动感地带,S60,287.2,649.3
166816971685,江西,诺基亚,动感地带,S60,135.6,691.8
166790425359,福建,诺基亚,动感地带,S40,61.4,47.9
166814471408,台湾,诺基亚,神州行,S40,120.8,1891.9
166993005043,青海,诺基亚,神州行,S40,222.8,1288.4
166544890649,河南,诺基亚,神州行,S60,134.9,504.4
166537620422,西藏,诺基亚,神州行,S60,197.5,1792
166533090769,海南,诺基亚,神州行,S40,130.1,186.3
166818412647,河北,诺基亚,动感地带,S60,186.3,1275.3
166816970830,江西,诺基亚,动感地带,S40,2.3,939.2
166790818663,宁夏,诺基亚,动感地带,S40,66.7,1144.7
166790738427,河北,诺基亚,神州行,S40,140.7,609.5
166724553019,安徽,诺基亚,神州行,S60,202.2,1735.5
166918452092,宁夏,诺基亚,神州行,S40,168.6,1563.2
166877105317,福建,诺基亚,神州行,S40,258.6,1457.7
166817927505,黑龙江,诺基亚,神州行,S60,271.1,1790.8
166876622892,云南,诺基亚,神州行,S60,15.5,594.8
166649939961,陕西,诺基亚,神州行,S40,289.7,1986.9
166712225093,辽宁,诺基亚,神州行,S60,38,1970.8
166818491937,陕西,诺基亚,神州行,S60,33.7,304.3
166925919208,上海,诺基亚,动感地带,S60,97.6,745.5
166920753150,湖南,诺基亚,动感地带,S60,247.4,504.6
166428655422,贵州,诺基亚,神州行,S40,153.9,1453.6
166695058135,香港,诺基亚,神州行,S40,87,918.6
166649987389,广东,诺基亚,神州行,S40,42.5,192.2
166686382904,青海,诺基亚,神州行,S60,133.9,1268.2
166016999659,江苏,诺基亚,神州行,S40,15.7,405.2
166818520730,河南,诺基亚,动感地带,S40,215.4,553.5
166428548658,山东,诺基亚,动感地带,S60,246.7,760
166795120290,澳门,诺基亚,动感地带,S60,58.7,511.2
166712931505,青海,诺基亚,神州行,S40,282.6,137.1
166556761117,天津,诺基亚,神州行,S40,166.4,1600.3
166818430788,陕西,诺基亚,神州行,S60,177.5,375.8
166712431740,西藏,诺基亚,神州行,S40,99.4,1718.3
166686412653,广东,诺基亚,神州行,S60,261.2,392.9
166532648374,河北,诺基亚,神州行,S40,222.2,708.6
166650327495,上海,诺基亚,神州行,S60,214,1144.5
166992851797,上海,诺基亚,神州行,S60,169.2,1370
166556863593,宁夏,诺基亚,神州行,S60,214.9,1734.5
166917882820,山西,诺基亚,神州行,S40,8.1,260.9
166480221348,黑龙江,诺基亚,动感地带,Android,242.7,441.6
166816969192,湖南,诺基亚,动感地带,S40,274.5,1074.2
166818349083,黑龙江,诺基亚,动感地带,S40,118.9,1466.9
166423384450,云南,诺基亚,神州行,S60,289.2,59.5
166818585910,上海,诺基亚,神州行,S40,99.4,1531.5
166560969608,海南,诺基亚,动感地带,S40,31.4,1836.3
166816969398,黑龙江,诺基亚,动感地带,S40,271.5,858.9
166816970420,宁夏,诺基亚,动感地带,S60,52.6,532.4
166713308717,浙江,诺基亚,神州行,S60,91.1,869.8
166827429347,陕西,诺基亚,动感地带,S40,151.3,361.5
166798956330,黑龙江,诺基亚,动感地带,S40,291.1,1102
166686237983,甘肃,诺基亚,神州行,S60,13.9,1648.6
166913910927,新疆,诺基亚,神州行,S60,157.5,1710.6
166812975613,北京,诺基亚,动感地带,S60,235.7,813.3
166412508756,西藏,诺基亚,动感地带,S60,56.1,344.7
166695061067,天津,诺基亚,神州行,S60,269.6,298.9
166537355210,内蒙古,诺基亚,神州行,S60,21,1058.5
166816969234,湖北,诺基亚,神州行,S40,59.6,1964.5
166992919497,山西,诺基亚,神州行,S60,7.6,564.8
166712640728,黑龙江,诺基亚,神州行,S60,119.9,825.9
166416809899,贵州,诺基亚,神州行,S40,160.7,1896.1
166999847802,福建,诺基亚,动感地带,S40,255.4,1185.7
166816969122,北京,诺基亚,动感地带,Android,259.1,1769.9
166925702314,天津,诺基亚,动感地带,S40,230.2,472.4
166899774595,安徽,诺基亚,动感地带,S60,248.2,1082
166816968700,山东,诺基亚,动感地带,S60,48,1923.4
166751637315,香港,诺基亚,动感地带,S60,108.5,15.6
166816973117,新疆,诺基亚,动感地带,S60,237.3,498.8
166790482161,安徽,诺基亚,动感地带,S40,58.3,1245
166925696459,青海,诺基亚,动感地带,S40,79.4,21
166428540715,青海,诺基亚,动感地带,S40,279.7,1913.5
166816969523,江西,诺基亚,动感地带,S60,183.4,1315.8
166999852465,江苏,诺基亚,动感地带,S60,268.1,1651.6
166712228820,天津,诺基亚,神州行,S60,277,105.3
166713325041,黑龙江,诺基亚,神州行,S60,20.5,1269.4
166549564992,台湾,诺基亚,神州行,S60,60.6,1279.1
166814385319,辽宁,诺基亚,神州行,S60,9,74.9
166544978620,湖南,诺基亚,神州行,S40,249.3,911.9
166433171939,新疆,诺基亚,神州行,S60,186.4,400.3
166689129696,青海,诺基亚,神州行,S60,123.4,1269.3
166418472414,吉林,诺基亚,神州行,S60,244.3,735.7
166820969456,上海,诺基亚,动感地带,S40,120.2,1548.2
166450765789,安徽,诺基亚,动感地带,S60,20.8,1870.7
166662838774,湖南,诺基亚,神州行,S40,214.6,276.3
166899816108,辽宁,诺基亚,动感地带,S60,86.7,423
166920360973,香港,诺基亚,动感地带,S60,32.5,294.2
166925911904,湖南,诺基亚,动感地带,S40,28.4,651.9
166556768683,浙江,诺基亚,神州行,S60,160.9,1242.2
166017290236,香港,诺基亚,神州行,S40,190,1788.2
166816963579,河北,诺基亚,动感地带,Android,158.5,859.1
166427941375,河南,诺基亚,动感地带,S60,86.4,1268.9
166818548419,澳门,诺基亚,动感地带,S40,3.1,708.9
166827398324,北京,诺基亚,动感地带,S60,255.2,769.7
166580909647,陕西,诺基亚,动感地带,S40,287.9,1353.5
166724581397,四川,诺基亚,神州行,S60,277.1,1297.8
166818406623,湖南,诺基亚,神州行,S60,216.3,1629.9
166876550482,内蒙古,诺基亚,神州行,S60,290.8,232.7
166726024023,江西,诺基亚,神州行,S40,132.9,145.1
166556893240,福建,诺基亚,神州行,S60,30.8,757.3
166532959153,福建,诺基亚,神州行,S60,246,166.4
166118502175,海南,诺基亚,神州行,S60,144.4,751.1
166020102556,澳门,诺基亚,神州行,S60,277.9,450.6
166920838246,黑龙江,诺基亚,动感地带,S40,128.1,854.5
166920361304,江苏,诺基亚,动感地带,S60,62.6,779.5
166007818175,山东,诺基亚,动感地带,S40,283.7,1738.7
166650510109,吉林,诺基亚,神州行,S60,218.2,1543.3
166686243936,青海,诺基亚,神州行,S60,270,727.1
166549543540,山西,诺基亚,神州行,S40,102.9,612.1
166533039063,青海,诺基亚,神州行,S60,290.1,1468.9
166916876677,四川,诺基亚,神州行,S40,200.7,1172.6
166538705165,四川,诺基亚,神州行,S40,50.4,1994.9
166992876515,山西,诺基亚,神州行,S60,55.4,1893.5
166724554814,内蒙古,诺基亚,神州行,S60,205.3,1082.1
166528053043,广西,诺基亚,神州行,S60,74.6,386.3
166818618815,内蒙古,诺基亚,动感地带,S60,218.6,663.8
166728497463,湖南,诺基亚,动感地带,S60,184.3,60.4
166643092557,贵州,诺基亚,神州行,S60,262.5,1432.7
166713329370,澳门,诺基亚,神州行,Symbian 3,257.5,76.9
166818367728,湖南,诺基亚,神州行,S60,50.2,628.1
166728245967,四川,诺基亚,神州行,S40,30.3,1677.6
166711944647,江西,诺基亚,神州行,S60,165.1,619.4
166794953755,贵州,诺基亚,动感地带,S60,196.4,715.2
166814287636,陕西,诺基亚,神州行,S60,282.7,720.3
166537353117,山东,诺基亚,神州行,S40,108.7,1635.1
166723668592,重庆,诺基亚,神州行,S60,9.4,1167.5
166650035292,湖南,诺基亚,神州行,S40,278.7,1273.4
166556815629,北京,诺基亚,神州行,S60,101,239.6
166712103889,吉林,诺基亚,神州行,S40,25.7,163.9
166544850599,江苏,诺基亚,神州行,Android,138.7,1562.1
166877123426,河南,诺基亚,神州行,S60,88.1,1918.5
166015250648,内蒙古,诺基亚,神州行,S60,39.5,612.3
166751579901,四川,诺基亚,神州行,S40,257.2,1443.7
166650374708,宁夏,诺基亚,神州行,S60,1.8,641.8
166920837494,宁夏,诺基亚,动感地带,S60,177.7,119.3
166790463224,河北,诺基亚,动感地带,S40,31.6,971.3
166751450027,重庆,诺基亚,动感地带,S60,12.4,376.6
166592869143,海南,诺基亚,动感地带,S60,104.6,1357.2
166713547412,天津,诺基亚,动感地带,S60,282,1956
166717302868,澳门,诺基亚,神州行,S40,153.2,440.8
166790324470,广西,诺基亚,动感地带,Android,215.2,491.9
166816970967,香港,诺基亚,动感地带,S60,4.1,1911.7
166763320271,甘肃,诺基亚,动感地带,S40,231.5,519.8
166790467694,陕西,诺基亚,动感地带,S40,111.9,618.6
166414532367,新疆,诺基亚,神州行,S60,277.9,461.8
166414539766,福建,诺基亚,神州行,S40,221.5,1092.7
166821041273,四川,诺基亚,神州行,S60,231.4,187.1
166412922125,青海,诺基亚,神州行,S60,62.3,1470.8
166992967269,河北,诺基亚,神州行,S40,282.4,187.3
166920367770,山西,诺基亚,动感地带,S40,138.7,1281.7
166532764681,上海,诺基亚,神州行,S60,108.7,1485.6
166418434092,天津,诺基亚,神州行,S60,175.5,606.5
166417049655,安徽,诺基亚,神州行,S40,157.5,449.7
166423411415,台湾,诺基亚,神州行,S40,168.3,1080.7
166437497793,福建,诺基亚,神州行,S60,242.1,1380.2
166728427492,浙江,诺基亚,神州行,S60,173.1,351.3
166724615640,江西,诺基亚,神州行,S60,290.3,380.4
166712876320,江西,诺基亚,神州行,S60,117.6,43.7
166818617317,安徽,诺基亚,动感地带,S60,197.4,1634.9
166423470096,内蒙古,诺基亚,神州行,S60,287.8,1582.9
166412672268,湖南,诺基亚,神州行,S40,248.8,1322.9
166007791248,浙江,诺基亚,动感地带,S60,8.4,432.5
166818587377,吉林,诺基亚,动感地带,S40,166.3,566.9
166412600471,辽宁,诺基亚,动感地带,S60,270.4,1947.8
166007797340,江西,诺基亚,动感地带,S60,185.9,529.1
166423275720,山东,诺基亚,神州行,S60,63,1632.3
166538522699,安徽,诺基亚,神州行,S60,66.7,341.8
166816960074,宁夏,诺基亚,动感地带,S40,70.3,839.4
166751630123,山东,诺基亚,动感地带,S60,295.4,534.1
166790270627,内蒙古,诺基亚,动感地带,S60,204.6,580.7
166751357491,贵州,诺基亚,动感地带,S60,82.9,593.6
166763347685,甘肃,诺基亚,动感地带,S60,155.8,1421.4
166580910842,内蒙古,诺基亚,动感地带,S60,259.6,702.5
166728530990,宁夏,诺基亚,动感地带,S40,190.4,1958.1
166509987279,甘肃,诺基亚,全球通,S40,192.1,1802
166553977661,陕西,诺基亚,神州行,S40,130.6,138.2
166712806416,海南,诺基亚,神州行,S60,262.5,374.6
166712047826,香港,诺基亚,神州行,S40,250.7,1019.5
166556787956,宁夏,诺基亚,神州行,S60,38.3,936.4
166809401116,吉林,诺基亚,全球通,S60,174.6,1330.6
166612870831,浙江,诺基亚,神州行,S60,257.6,644.7
166538596591,山东,诺基亚,神州行,S60,283.6,274
166015535727,江苏,诺基亚,神州行,S40,294.7,1878.7
166818547347,天津,诺基亚,神州行,S40,51.5,735.3
166416074098,青海,诺基亚,神州行,S60,6,367.2
166790249731,江西,诺基亚,动感地带,Symbian 3,225.8,558.1
166620188057,辽宁,诺基亚,神州行,S40,111.9,887.6
166818548435,浙江,诺基亚,动感地带,Android,63.8,1030.5
166751516090,内蒙古,诺基亚,动感地带,S60,99.4,737.9
166609826407,天津,诺基亚,全球通,S40,87.8,627.8
166532804835,河南,诺基亚,神州行,S40,126.3,1933.2
166920350432,重庆,诺基亚,神州行,S40,183.2,461.2
166725925422,山东,诺基亚,神州行,S60,194.2,1436.6
166818520653,上海,诺基亚,动感地带,S60,62,1259.5
166099916674,陕西,诺基亚,动感地带,S60,120.6,1168.9
166913986698,青海,诺基亚,神州行,S40,117.4,943.2
166818506412,江西,诺基亚,动感地带,S60,52.5,428.7
166925903520,吉林,诺基亚,动感地带,S60,119.5,1074.8
166015367855,台湾,诺基亚,神州行,S60,273.7,265.7
166917876417,陕西,诺基亚,神州行,S40,162.1,1867.7
166999958407,江西,诺基亚,动感地带,S60,285.6,447
166412494169,福建,诺基亚,动感地带,S60,276.9,1053
166990040509,澳门,诺基亚,全球通,S60,123.2,145
166925712143,江西,诺基亚,动感地带,S60,284.4,1133.9
166790511083,安徽,诺基亚,动感地带,S60,81.4,414.9
166480549335,香港,诺基亚,动感地带,S60,2,1236.3
166509967326,广西,诺基亚,全球通,S60,211.4,1195.4
166902740750,重庆,诺基亚,全球通,S60,196.8,1680.6
166763367568,甘肃,诺基亚,全球通,S60,255,1543.1
166602489779,甘肃,诺基亚,全球通,S60,30.7,756
166600398102,河北,诺基亚,全球通,S40,88.7,1095.6
166712245817,重庆,诺基亚,神州行,S60,8,1124.6
166799058526,辽宁,诺基亚,动感地带,S60,223.9,487.8
166818528652,海南,诺基亚,动感地带,S60,197.4,729.5
166925839831,江西,诺基亚,动感地带,S60,237.6,1975.7
166007818486,湖南,诺基亚,动感地带,S60,241.3,1931.1
166431569385,台湾,诺基亚,神州行,S60,160.6,1099.3
166437500719,内蒙古,诺基亚,神州行,S40,184.9,1370.3
166999877989,辽宁,诺基亚,动感地带,S60,145.1,911.2
166437585376,江苏,诺基亚,神州行,S40,193.5,952.6
166802510201,湖南,诺基亚,全球通,S60,175.8,1872
166612798364,云南,诺基亚,神州行,S60,203.6,1419.8
166015413431,海南,诺基亚,神州行,S60,137,1228.1
166689125256,甘肃,诺基亚,神州行,S40,229.6,1253.6
166920349020,四川,诺基亚,动感地带,S40,173.2,315.1
166015314646,河南,诺基亚,神州行,S40,36.2,555.7
166423522325,广东,诺基亚,神州行,S40,68.3,12.6
166723674358,上海,诺基亚,神州行,S60,241.7,625.1
166818437582,山西,诺基亚,神州行,S60,137.7,1041
166818383989,西藏,诺基亚,动感地带,S40,281.3,174.8
166751558647,河南,诺基亚,动感地带,S60,287.2,1304.5
166790597232,云南,诺基亚,动感地带,S60,148.9,173.2
166652642480,贵州,诺基亚,神州行,S60,164.1,104.9
